"id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
4500,"Zona Sur","03",5,500,205,2,5,4,"Casa","ciudad jardín",-76.53198,3.45165
4502,"Zona Sur","03",5,500,205,2,5,4,"Casa","ciudad jardín",-76.53198,3.45165
4674,"Zona Sur","03",5,460,205,2,4,4,"Casa","ciudad jardín",-76.53214,3.36507
4723,"Zona Sur","03",6,1100,422,4,5,5,"Casa","ciudad jardín",-76.5326,3.45365
4961,"Zona Sur","03",6,304,75,1,2,2,"Apartamento","ciudad jardín",-76.534,3.368
4977,"Zona Sur","03",6,530,140,2,4,4,"Casa","ciudad jardín",-76.5341,3.36531
4980,"Zona Sur","03",6,450,160,2,3,4,"Casa","ciudad jardín",-76.53411,3.36667
4983,"Zona Sur","03",6,1200,588,5,7,7,"Casa","ciudad jardín",-76.53413,3.36848
5053,"Zona Sur","03",6,1680,1040,3,7,5,"Casa","ciudad jardín",-76.53464,3.44987
5175,"Zona Sur","03",4,205,75,2,4,3,"Apartamento","ciudad jardín",-76.535,3.37
5218,"Zona Sur","03",6,480,133,2,3,5,"Casa","ciudad jardín",-76.53522,3.3622
5300,"Zona Sur","03",6,570,130,2,4,4,"Apartamento","ciudad jardín",-76.53565,3.35171
5407,"Zona Sur","03",6,1500,500,3,6,3,"Casa","ciudad jardín",-76.53624,3.36591
5421,"Zona Sur","03",6,1250,242,2,3,4,"Casa","ciudad jardín",-76.53638,3.36905
5422,"Zona Sur","03",6,1550,375,2,3,3,"Casa","ciudad jardín",-76.53638,3.36905
5533,"Zona Sur","03",6,570,135,2,3,3,"Apartamento","ciudad jardín",-76.537,3.347
5575,"Zona Sur","03",6,429,146,2,3,3,"Apartamento","ciudad jardín",-76.53729,3.36487
5603,"Zona Sur","03",6,500,205,2,5,5,"Casa","ciudad jardín",-76.53754,3.36712
5629,"Zona Sur","03",6,500,180,2,4,3,"Casa","ciudad jardín",-76.53782,3.36716
5650,"Zona Sur","03",6,530,167,2,5,3,"Casa","ciudad jardín",-76.53797,3.35933
5662,"Zona Sur","03",6,1100,416,2,6,5,"Casa","ciudad jardín",-76.53798,3.35961
5673,"Zona Sur","03",6,590,211,2,3,3,"Casa","ciudad jardín",-76.53798,3.35961
5676,"Zona Sur","03",6,550,160,2,3,3,"Casa","ciudad jardín",-76.53798,3.35961
5679,"Zona Sur","03",6,410,150,2,4,3,"Casa","ciudad jardín",-76.53798,3.35961
5686,"Zona Sur","03",6,680,241,3,4,3,"Casa","ciudad jardín",-76.53798,3.35961
5687,"Zona Sur","03",6,540,205,2,5,6,"Casa","ciudad jardín",-76.53798,3.35961
5694,"Zona Sur","03",6,650,170,2,4,4,"Apartamento","ciudad jardín",-76.53798,3.35961
5695,"Zona Sur","03",6,870,191,2,4,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5696,"Zona Sur","03",5,310,94,1,2,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5698,"Zona Sur","03",6,550,136,2,4,4,"Apartamento","ciudad jardín",-76.53798,3.35961
5706,"Zona Sur","03",6,520,120,2,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5730,"Zona Sur","03",6,500,280,2,5,5,"Casa","ciudad jardín",-76.538,3.367
5734,"Zona Sur","03",6,520,150,2,4,4,"Casa","ciudad jardín",-76.538,3.371
5777,"Zona Sur","03",6,520,175,2,5,4,"Casa","ciudad jardín",-76.53816,3.36718
5816,"Zona Sur","03",6,550,130,3,3,4,"Apartamento","ciudad jardín",-76.53851,3.36292
5823,"Zona Sur","03",6,520,166,2,5,4,"Casa","ciudad jardín",-76.53857,3.36672
5826,"Zona Sur","03",6,650,160,2,5,3,"Apartamento","ciudad jardín",-76.5386,3.35942
5827,"Zona Sur","03",6,470,65,2,4,4,"Casa","ciudad jardín",-76.53863,3.36287
5832,"Zona Sur","03",6,530,165,2,4,3,"Casa","ciudad jardín",-76.53879,3.36147
5839,"Zona Sur","03",6,470,150,2,4,4,"Casa","ciudad jardín",-76.53886,3.36688
5840,"Zona Sur","03",6,480,160,2,5,5,"Casa","ciudad jardín",-76.53886,3.36688
5841,"Zona Sur","03",6,535,205,1,3,3,"Casa","ciudad jardín",-76.53886,3.36688
5889,"Zona Sur","03",6,530,152,2,3,3,"Apartamento","ciudad jardín",-76.53909,3.36333
5902,"Zona Sur","03",6,1600,910,4,9,7,"Casa","ciudad jardín",-76.53926,3.36906
5920,"Zona Sur","03",6,420,150,2,4,4,"Casa","ciudad jardín",-76.53946,3.36282
5949,"Zona Sur","03",6,470,162,2,3,5,"Casa","ciudad jardín",-76.53978,3.37259
5967,"Zona Sur","03",6,530,169,2,4,4,"Casa","ciudad jardín",-76.53989,3.36718
5999,"Zona Sur","03",6,1150,540,6,8,6,"Casa","ciudad jardín",-76.54,3.363
6004,"Zona Sur","03",6,1300,600,4,7,5,"Casa","ciudad jardín",-76.54,3.363
6083,"Zona Sur","03",6,985,460,4,7,4,"Casa","ciudad jardín",-76.54051,3.3623
6089,"Zona Sur","03",6,400,138,2,5,4,"Casa","ciudad jardín",-76.54059,3.36261
6110,"Zona Sur","03",6,420,138,1,5,4,"Casa","ciudad jardín",-76.54085,3.3624
6113,"Zona Sur","03",6,660,168,2,4,4,"Apartamento","ciudad jardín",-76.54085,3.36544
6171,"Zona Norte","03",6,850,191,2,4,3,"Apartamento","ciudad jardín",-76.541,3.371
6199,"Zona Sur","03",5,1800,480,4,8,7,"Casa","ciudad jardín",-76.54129,3.37
6265,"Zona Sur","03",6,495,67,2,4,4,"Casa","ciudad jardín",-76.54172,3.36244
6427,"Zona Sur","03",6,1500,500,4,5,5,"Casa","ciudad jardín",-76.54271,3.35736
6501,"Zona Sur","03",6,1500,480,4,4,3,"Casa","ciudad jardín",-76.543,3.356
6576,"Zona Sur","03",6,660,210,4,5,3,"Apartamento","ciudad jardín",-76.54341,3.35627
6600,"Zona Sur","03",6,405,150,1,5,4,"Casa","ciudad jardín",-76.54359,3.35727
6605,"Zona Sur","03",5,660,158,4,4,3,"Apartamento","ciudad jardín",-76.54362,3.35616
6630,"Zona Sur","03",6,1600,630,4,7,4,"Casa","ciudad jardín",-76.54387,3.3573
6702,"Zona Sur","03",6,425,110,2,3,3,"Apartamento","ciudad jardín",-76.544,3.355
7440,"Zona Sur","03",6,1100,380,2,4,4,"Casa","ciudad jardín",-76.54973,3.42484
8291,"Zona Sur","03",6,530,170,2,4,5,"Casa","ciudad jardín",-76.56464,3.45077
8292,"Zona Sur","03",6,530,198,2,4,4,"Casa","ciudad jardín",-76.56464,3.45077
2300,"Zona Sur","04",5,465,185,2,4,4,"Casa","ciudad jardín",-76.51972,3.44
2301,"Zona Sur","04",5,465,185,2,4,4,"Casa","ciudad jardín",-76.51972,3.44
3624,"Zona Sur","04",6,340,78,2,2,2,"Apartamento","ciudad jardín",-76.52742,3.34363
4032,"Zona Sur","04",6,460,127,2,4,4,"Apartamento","ciudad jardín",-76.52925,3.35765
4091,"Zona Sur","04",6,640,136,2,4,3,"Apartamento","ciudad jardín",-76.52967,3.34324
4467,"Zona Sur","04",6,540,128,2,5,4,"Apartamento","ciudad jardín",-76.53184,3.35336
4895,"Zona Sur","04",5,338,69,1,2,2,"Apartamento","ciudad jardín",-76.5337,3.36837
4957,"Zona Sur","04",6,330,70,1,2,2,"Apartamento","ciudad jardín",-76.534,3.368
4978,"Zona Sur","04",6,690,170,2,3,3,"Apartamento","ciudad jardín",-76.5341,3.36531
5004,"Zona Sur","04",6,1600,836,8,9,5,"Casa","ciudad jardín",-76.53445,3.36297
5010,"Zona Sur","04",5,300,120,1,3,4,"Apartamento","ciudad jardín",-76.53454,3.36255
5122,"Zona Sur","04",6,300,120,1,3,4,"Apartamento","ciudad jardín",-76.53484,3.36907
5191,"Zona Sur","04",6,750,176,2,4,3,"Apartamento","ciudad jardín",-76.53504,3.36444
5283,"Zona Sur","04",5,420,90,2,3,2,"Apartamento","ciudad jardín",-76.53554,3.36719
5442,"Zona Sur","04",6,398,126,2,3,3,"Apartamento","ciudad jardín",-76.53671,3.36852
5621,"Zona Sur","04",5,180,73,1,2,3,"Apartamento","ciudad jardín",-76.53773,3.37093
5699,"Zona Sur","04",6,335,88,2,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5703,"Zona Sur","04",6,315,75,1,2,2,"Apartamento","ciudad jardín",-76.53798,3.35961
5705,"Zona Sur","04",6,880,187,3,4,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5708,"Zona Sur","04",6,300,94,1,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5784,"Zona Sur","04",5,1200,500,4,7,6,"Casa","ciudad jardín",-76.53823,3.37069
5819,"Zona Sur","04",6,395,108,2,3,3,"Apartamento","ciudad jardín",-76.53853,3.36315
5842,"Zona Sur","04",6,850,187,3,5,4,"Apartamento","ciudad jardín",-76.53887,3.36287
5878,"Zona Sur","04",6,410,120,2,3,3,"Apartamento","ciudad jardín",-76.539,3.364
6111,"Zona Sur","04",6,750,176,2,4,3,"Apartamento","ciudad jardín",-76.54085,3.36544
6216,"Zona Sur","04",6,1400,450,6,9,9,"Casa","ciudad jardín",-76.54145,3.36169
6748,"Zona Sur","04",6,400,90,2,3,3,"Apartamento","ciudad jardín",-76.54421,3.35528
61,"Zona Sur","05",6,315,85,2,2,3,"Apartamento","ciudad jardín",-76.47355,3.41248
3252,"Zona Sur","05",6,430,108,2,3,3,"Apartamento","ciudad jardín",-76.525,3.367
3553,"Zona Sur","05",5,320,92,NA,0,3,"Apartamento","ciudad jardín",-76.527,3.365
3561,"Zona Sur","05",6,290,83,1,2,3,"Apartamento","ciudad jardín",-76.52703,3.3644
3972,"Zona Sur","05",6,430,114,2,3,2,"Apartamento","ciudad jardín",-76.529,3.345
3975,"Zona Sur","05",6,1240,222,3,5,4,"Apartamento","ciudad jardín",-76.529,3.345
4179,"Zona Sur","05",6,530,145,2,4,3,"Apartamento","ciudad jardín",-76.53,3.352
4201,"Zona Sur","05",6,330,88,2,2,2,"Apartamento","ciudad jardín",-76.53004,3.35944
4202,"Zona Sur","05",6,350,95,2,2,2,"Apartamento","ciudad jardín",-76.53004,3.35944
4372,"Zona Sur","05",5,365,80,1,2,3,"Apartamento","ciudad jardín",-76.531,3.439
4822,"Zona Sur","05",6,425,138,2,3,3,"Apartamento","ciudad jardín",-76.533,3.367
4891,"Zona Sur","05",6,498,130.85,2,3,3,"Apartamento","ciudad jardín",-76.53364,3.36803
4918,"Zona Sur","05",5,475,130,2,2,3,"Apartamento","ciudad jardín",-76.53398,3.36919
4959,"Zona Sur","05",6,475,140,1,3,2,"Apartamento","ciudad jardín",-76.534,3.368
4960,"Zona Sur","05",6,475,140,1,3,3,"Apartamento","ciudad jardín",-76.534,3.368
4974,"Zona Sur","05",5,475,130,NA,2,3,"Apartamento","ciudad jardín",-76.53405,3.36856
5086,"Zona Sur","05",6,500,139,2,3,3,"Apartamento","ciudad jardín",-76.53464,3.44987
5176,"Zona Sur","05",6,180,73,1,2,3,"Apartamento","ciudad jardín",-76.535,3.37
5289,"Zona Sur","05",6,305,92,1,2,3,"Apartamento","ciudad jardín",-76.53558,3.36545
5593,"Zona Sur","05",6,485,120,2,3,3,"Apartamento","ciudad jardín",-76.53743,3.35184
5697,"Zona Sur","05",6,297,80,NA,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
6518,"Zona Sur","05",6,600,117,2,3,3,"Apartamento","ciudad jardín",-76.543,3.356
3445,"Zona Sur","06",6,328,93,1,3,3,"Apartamento","ciudad jardín",-76.5263,3.36477
3677,"Zona Sur","06",6,400,110,2,3,3,"Apartamento","ciudad jardín",-76.52793,3.36435
3833,"Zona Sur","06",6,620,136,2,3,4,"Apartamento","ciudad jardín",-76.52895,3.34475
5241,"Zona Sur","06",6,767,154,2,4,3,"Apartamento","ciudad jardín",-76.5353,3.35959
5242,"Zona Sur","06",5,704,141,2,3,2,"Apartamento","ciudad jardín",-76.5353,3.35959
5269,"Zona Sur","06",6,325,100,1,2,3,"Apartamento","ciudad jardín",-76.53544,3.36619
5365,"Zona Sur","06",6,650,177,2,3,2,"Apartamento","ciudad jardín",-76.536,3.366
5366,"Zona Sur","06",6,673,132,2,2,2,"Apartamento","ciudad jardín",-76.536,3.367
5461,"Zona Sur","06",6,500,200,2,4,3,"Apartamento","ciudad jardín",-76.53688,3.36969
5693,"Zona Sur","06",6,780,168,2,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5767,"Zona Sur","06",6,950,287,4,5,3,"Apartamento","ciudad jardín",-76.53806,3.36239
5847,"Zona Sur","06",6,525,153,2,4,4,"Apartamento","ciudad jardín",-76.53897,3.36287
6614,"Zona Sur","06",6,850,168,3,5,4,"Apartamento","ciudad jardín",-76.54369,3.35114
3596,"Zona Sur","07",6,347,106.31,1,3,3,"Apartamento","ciudad jardín",-76.52722,3.3647
3655,"Zona Sur","07",6,300,92,1,2,3,"Apartamento","ciudad jardín",-76.52779,3.364
3659,"Zona Sur","07",6,395,130,2,3,3,"Apartamento","ciudad jardín",-76.52781,3.3656
3780,"Zona Sur","07",5,410,142,2,3,4,"Apartamento","ciudad jardín",-76.5284,3.36572
5931,"Zona Sur","07",6,347,106,1,3,3,"Apartamento","ciudad jardín",-76.53952,3.36135
6197,"Zona Sur","07",6,1700,290,3,4,3,"Apartamento","ciudad jardín",-76.54127,3.34962
3397,"Zona Sur","08",6,650,183,2,3,3,"Apartamento","ciudad jardín",-76.526,3.434
3554,"Zona Sur","08",6,300,91,1,2,3,"Apartamento","ciudad jardín",-76.527,3.365
3627,"Zona Sur","08",6,650,185,2,3,3,"Apartamento","ciudad jardín",-76.52745,3.3696
3786,"Zona Sur","08",6,850,192,2,5,3,"Apartamento","ciudad jardín",-76.52846,3.3654
3970,"Zona Sur","08",6,780,150,2,4,3,"Apartamento","ciudad jardín",-76.529,3.395
4121,"Zona Sur","08",6,335,94.5,1,2,3,"Apartamento","ciudad jardín",-76.52991,3.36572
4535,"Zona Sur","08",6,600,183,2,2,3,"Apartamento","ciudad jardín",-76.53198,3.45165
5211,"Zona Sur","08",6,1350,439,4,6,4,"Apartamento","ciudad jardín",-76.53515,3.36867
5248,"Zona Sur","08",6,1150,344,4,5,5,"Apartamento","ciudad jardín",-76.53533,3.36971
5460,"Zona Sur","08",6,1150,346,2,6,5,"Apartamento","ciudad jardín",-76.53688,3.36969
5877,"Zona Sur","08",6,650,185,2,4,4,"Apartamento","ciudad jardín",-76.539,3.366
5881,"Zona Sur","08",6,650,223,3,5,3,"Apartamento","ciudad jardín",-76.539,3.366
6023,"Zona Sur","08",6,1150,464,4,6,5,"Apartamento","ciudad jardín",-76.54,3.368
6112,"Zona Sur","08",6,650,185,2,4,4,"Apartamento","ciudad jardín",-76.54085,3.36544
6620,"Zona Sur","08",6,650,185,2,3,3,"Apartamento","ciudad jardín",-76.54375,3.43795
3469,"Zona Sur","09",6,285,81,1,2,3,"Apartamento","ciudad jardín",-76.52654,3.36404
3498,"Zona Sur","09",6,285,81,1,2,3,"Apartamento","ciudad jardín",-76.52682,3.36385
3568,"Zona Sur","09",5,310,90,2,2,3,"Apartamento","ciudad jardín",-76.52707,3.36406
3598,"Zona Sur","09",6,310,93,1,3,3,"Apartamento","ciudad jardín",-76.52724,3.36445
6021,"Zona Sur","09",6,438,108,2,3,4,"Apartamento","ciudad jardín",-76.54,3.371
6022,"Zona Sur","09",5,449,115,2,3,4,"Apartamento","ciudad jardín",-76.54,3.372
3555,"Zona Sur","10",6,330,93,1,3,3,"Apartamento","ciudad jardín",-76.527,3.364
3566,"Zona Sur","10",5,360,110,2,3,3,"Apartamento","ciudad jardín",-76.52707,3.36406
5190,"Zona Sur","10",6,1600,345,3,6,3,"Apartamento","ciudad jardín",-76.53504,3.36444
5267,"Zona Sur","10",6,605,116,2,4,2,"Apartamento","ciudad jardín",-76.5354,3.35826
6086,"Zona Sur","10",6,1500,240,3,5,6,"Apartamento","ciudad jardín",-76.54057,3.36308
3472,"Zona Sur","11",6,315,85,1,2,3,"Apartamento","ciudad jardín",-76.52656,3.36383
3552,"Zona Sur","11",6,300,94,1,2,3,"Apartamento","ciudad jardín",-76.527,3.365
3565,"Zona Sur","11",6,315,84,1,2,3,"Apartamento","ciudad jardín",-76.52707,3.36417
3599,"Zona Sur","11",6,360,92,1,2,3,"Apartamento","ciudad jardín",-76.52724,3.36445
5789,"Zona Sur","11",6,440,115,2,3,3,"Apartamento","ciudad jardín",-76.5383,3.36962
5933,"Zona Sur","11",6,460,115,2,3,3,"Apartamento","ciudad jardín",-76.53954,3.36308
6099,"Zona Sur","11",6,450,115,2,3,3,"Apartamento","ciudad jardín",-76.5407,3.37028
24,"Zona Sur","12",6,580,145,2,5,3,"Apartamento","ciudad jardín",-76.46691,3.42334
3550,"Zona Sur","12",4,310,84,1,2,3,"Apartamento","ciudad jardín",-76.527,3.364
3556,"Zona Sur","12",4,350,98,1,2,3,"Apartamento","ciudad jardín",-76.527,3.364
3731,"Zona Sur","12",6,330,83,1,2,3,"Apartamento","ciudad jardín",-76.528,3.364
3744,"Zona Sur","12",6,385,110,2,3,4,"Apartamento","ciudad jardín",-76.52804,3.36505
3848,"Zona Sur","12",6,760,200,2,3,3,"Apartamento","ciudad jardín",-76.52897,3.36403
4043,"Zona Sur","12",6,330,93,2,2,3,"Apartamento","ciudad jardín",-76.52939,3.36186
4133,"Zona Sur","12",6,760,200,2,2,3,"Apartamento","ciudad jardín",-76.52999,3.3655
5363,"Zona Sur","12",6,685,133,3,4,3,"Apartamento","ciudad jardín",-76.536,3.335
6837,"Zona Sur","12",6,598,116,2,3,2,"Apartamento","ciudad jardín",-76.545,3.355
6838,"Zona Sur","12",6,770,140,2,4,4,"Apartamento","ciudad jardín",-76.545,3.355
4,"Zona Sur",NA,6,1280,346,4,6,5,"Apartamento","ciudad jardín",-76.464,3.433
17,"Zona Sur",NA,6,650,255,2,5,5,"Casa","ciudad jardín",-76.46541,3.43312
66,"Zona Sur",NA,6,738,307,NA,6,6,"Casa","ciudad jardín",-76.476,3.41513
355,"Zona Sur",NA,6,575,155,2,3,3,"Casa","ciudad jardín",-76.494,3.449
1496,"Zona Sur",NA,6,850,380,2,6,5,"Casa","ciudad jardín",-76.51613,3.46829
1854,"Zona Sur",NA,6,425,133,2,5,4,"Casa","ciudad jardín",-76.518,3.365
2762,"Zona Sur",NA,6,850,300,6,3,3,"Casa","ciudad jardín",-76.522,3.445
2928,"Zona Sur",NA,6,710,210,2,5,4,"Casa","ciudad jardín",-76.523,3.448
2929,"Zona Sur",NA,5,750,300,2,5,4,"Casa","ciudad jardín",-76.523,3.448
2930,"Zona Sur",NA,5,780,207,2,5,4,"Casa","ciudad jardín",-76.523,3.448
2974,"Zona Sur",NA,5,330,93,1,2,3,"Apartamento","ciudad jardín",-76.523,3.449
3253,"Zona Sur",NA,6,320,55,1,1,1,"Apartamento","ciudad jardín",-76.525,3.459
3313,"Zona Sur",NA,6,320,95,1,3,3,"Apartamento","ciudad jardín",-76.52592,3.36378
3348,"Zona Sur",NA,6,1200,376,4,5,5,"Casa","ciudad jardín",-76.526,3.434
3396,"Zona Sur",NA,6,450,165,2,3,3,"Apartamento","ciudad jardín",-76.526,3.394
3473,"Zona Sur",NA,6,480,186,2,5,4,"Casa","ciudad jardín",-76.52658,3.35737
3478,"Zona Sur",NA,6,320,96,1,3,3,"Apartamento","ciudad jardín",-76.5266,3.36437
3481,"Zona Sur",NA,6,320,96,1,3,3,"Apartamento","ciudad jardín",-76.52664,3.36432
3526,"Zona Sur",NA,6,800,243,1,7,4,"Casa","ciudad jardín",-76.527,3.358
3549,"Zona Sur",NA,6,330,85,1,3,3,"Apartamento","ciudad jardín",-76.527,3.364
3551,"Zona Sur",NA,5,245,50,1,1,1,"Apartamento","ciudad jardín",-76.527,3.345
3567,"Zona Sur",NA,5,360,106,2,3,4,"Apartamento","ciudad jardín",-76.52707,3.36406
3623,"Zona Sur",NA,6,350,120,2,2,2,"Apartamento","ciudad jardín",-76.52742,3.34364
3626,"Zona Sur",NA,6,430,112,2,2,3,"Apartamento","ciudad jardín",-76.52744,3.36474
3703,"Zona Sur",NA,6,395,140,2,0,3,"Casa","ciudad jardín",-76.528,3.365
3708,"Zona Sur",NA,6,850,144,3,3,3,"Casa","ciudad jardín",-76.528,3.359
3732,"Zona Sur",NA,5,500,110,2,2,3,"Apartamento","ciudad jardín",-76.528,3.347
3733,"Zona Sur",NA,5,500,122,2,2,3,"Apartamento","ciudad jardín",-76.528,3.347
3897,"Zona Sur",NA,6,695,317,NA,4,4,"Casa","ciudad jardín",-76.529,3.366
3971,"Zona Sur",NA,6,259,94,1,2,3,"Apartamento","ciudad jardín",-76.529,3.366
3973,"Zona Sur",NA,6,660,135,2,4,3,"Apartamento","ciudad jardín",-76.529,3.345
3974,"Zona Sur",NA,6,590,135,2,4,3,"Apartamento","ciudad jardín",-76.529,3.345
4013,"Zona Sur",NA,6,740,510,2,5,5,"Casa","ciudad jardín",-76.52912,3.36523
4151,"Zona Sur",NA,6,880,300,2,5,3,"Casa","ciudad jardín",-76.53,3.354
4153,"Zona Sur",NA,6,850,300,4,4,4,"Casa","ciudad jardín",-76.53,3.442
4182,"Zona Sur",NA,6,650,164,2,5,3,"Apartamento","ciudad jardín",-76.53,3.352
4183,"Zona Sur",NA,5,440,127,2,3,3,"Apartamento","ciudad jardín",-76.53,3.347
4347,"Zona Sur",NA,6,750,208,4,5,4,"Casa","ciudad jardín",-76.531,3.447
4444,"Zona Sur",NA,5,430,180,2,4,3,"Casa","ciudad jardín",-76.53162,3.36833
4464,"Zona Sur",NA,6,480,150,2,4,3,"Casa","ciudad jardín",-76.53181,3.36356
4501,"Zona Sur",NA,6,1100,365,NA,5,4,"Casa","ciudad jardín",-76.53198,3.45165
4681,"Zona Sur",NA,6,650,149,4,5,5,"Casa","ciudad jardín",-76.53218,3.36503
4715,"Zona Sur",NA,6,1800,500,5,5,4,"Casa","ciudad jardín",-76.53252,3.35887
4757,"Zona Sur",NA,6,650,234,2,5,4,"Casa","ciudad jardín",-76.53282,3.35929
4768,"Zona Sur",NA,6,395,145,2,5,4,"Casa","ciudad jardín",-76.53291,3.36769
4938,"Zona Sur",NA,6,1800,410,7,6,4,"Casa","ciudad jardín",-76.534,3.388
4939,"Zona Sur",NA,6,850,420,3,5,4,"Casa","ciudad jardín",-76.534,3.364
5203,"Zona Sur",NA,6,1200,403,3,6,6,"Casa","ciudad jardín",-76.53514,3.35886
5246,"Zona Sur",NA,6,697,139,2,2,2,"Apartamento","ciudad jardín",-76.53531,3.3597
5301,"Zona Sur",NA,6,1500,445,2,7,6,"Casa","ciudad jardín",-76.53567,3.36095
5310,"Zona Sur",NA,6,690,380,2,7,6,"Casa","ciudad jardín",-76.53574,3.35132
5311,"Zona Sur",NA,6,880,256,4,4,4,"Casa","ciudad jardín",-76.53574,3.35354
5322,"Zona Sur",NA,6,750,610,3,6,6,"Casa","ciudad jardín",-76.53584,3.36425
5344,"Zona Sur",NA,6,1200,233,4,5,5,"Casa","ciudad jardín",-76.536,3.349
5345,"Zona Sur",NA,6,900,640,3,5,4,"Casa","ciudad jardín",-76.536,3.349
5346,"Zona Sur",NA,6,950,385,2,4,3,"Casa","ciudad jardín",-76.536,3.35
5387,"Zona Sur",NA,3,430,107,NA,2,3,"Apartamento","ciudad jardín",-76.53614,3.36619
5411,"Zona Sur",NA,6,1200,520,3,6,4,"Casa","ciudad jardín",-76.53634,3.3604
5496,"Zona Sur",NA,6,750,300,4,4,3,"Casa","ciudad jardín",-76.537,3.404
5530,"Zona Sur",NA,6,490,226,NA,3,3,"Apartamento","ciudad jardín",-76.537,3.37
5531,"Zona Sur",NA,6,550,198,NA,3,3,"Apartamento","ciudad jardín",-76.537,3.37
5532,"Zona Sur",NA,6,1150,344,4,5,4,"Apartamento","ciudad jardín",-76.537,3.37
5578,"Zona Norte",NA,6,950,330,NA,4,4,"Apartamento","ciudad jardín",-76.53729,3.36487
5630,"Zona Sur",NA,6,490,156,2,4,3,"Casa","ciudad jardín",-76.53782,3.36714
5639,"Zona Sur",NA,6,850,350,4,5,4,"Casa","ciudad jardín",-76.53788,3.36327
5657,"Zona Sur",NA,6,780,250,4,4,4,"Casa","ciudad jardín",-76.53798,3.35961
5658,"Zona Sur",NA,6,750,380,3,5,5,"Casa","ciudad jardín",-76.53798,3.35961
5659,"Zona Sur",NA,6,950,534,2,5,3,"Casa","ciudad jardín",-76.53798,3.35961
5660,"Zona Sur",NA,6,1200,340,3,6,4,"Casa","ciudad jardín",-76.53798,3.35961
5661,"Zona Sur",NA,6,900,287,4,6,5,"Casa","ciudad jardín",-76.53798,3.35961
5663,"Zona Sur",NA,6,890,250,NA,4,4,"Casa","ciudad jardín",-76.53798,3.35961
5664,"Zona Sur",NA,6,1500,900,8,6,5,"Casa","ciudad jardín",-76.53798,3.35961
5665,"Zona Sur",NA,5,510,204,2,3,3,"Casa","ciudad jardín",-76.53798,3.35961
5666,"Zona Sur",NA,5,740,247,4,4,4,"Casa","ciudad jardín",-76.53798,3.35961
5678,"Zona Sur",NA,6,450,148,2,4,4,"Casa","ciudad jardín",-76.53798,3.35961
5681,"Zona Sur",NA,6,1200,1000,3,7,6,"Casa","ciudad jardín",-76.53798,3.35961
5683,"Zona Sur",NA,6,1100,520,6,4,4,"Casa","ciudad jardín",-76.53798,3.35961
5684,"Zona Sur",NA,6,1800,1586,10,4,5,"Casa","ciudad jardín",-76.53798,3.35961
5690,"Zona Sur",NA,6,850,191.8,2,5,4,"Apartamento","ciudad jardín",-76.53798,3.35961
5692,"Zona Sur",NA,6,580,160,3,4,4,"Apartamento","ciudad jardín",-76.53798,3.35961
5700,"Zona Sur",NA,6,550,130,2,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5701,"Zona Sur",NA,6,570,160,3,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5704,"Zona Sur",NA,5,630,210,2,2,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5707,"Zona Sur",NA,6,595,135,3,3,3,"Apartamento","ciudad jardín",-76.53798,3.35961
5729,"Zona Sur",NA,6,500,151,2,5,4,"Casa","ciudad jardín",-76.538,3.367
5731,"Zona Sur",NA,6,780,247,4,5,4,"Casa","ciudad jardín",-76.538,3.364
5732,"Zona Sur",NA,6,900,275,4,5,5,"Casa","ciudad jardín",-76.538,3.364
5733,"Zona Sur",NA,6,780,247,4,6,3,"Casa","ciudad jardín",-76.538,3.364
5736,"Zona Sur",NA,6,870,323,2,6,5,"Casa","ciudad jardín",-76.538,3.367
5740,"Zona Sur",NA,6,1700,400,3,4,5,"Casa","ciudad jardín",-76.538,3.359
5757,"Zona Sur",NA,6,737,147,2,5,3,"Apartamento","ciudad jardín",-76.538,3.358
5758,"Zona Sur",NA,6,950,329,4,5,4,"Apartamento","ciudad jardín",-76.538,3.363
5776,"Zona Sur",NA,6,485,220,3,4,4,"Casa","ciudad jardín",-76.53816,3.36718
5817,"Zona Sur",NA,6,450,130,2,4,4,"Casa","ciudad jardín",-76.53851,3.3695
5862,"Zona Sur",NA,6,1800,450,10,7,5,"Casa","ciudad jardín",-76.539,3.367
5863,"Zona Sur",NA,6,900,375,3,5,4,"Casa","ciudad jardín",-76.539,3.365
5879,"Zona Sur",NA,6,760,168,2,3,3,"Apartamento","ciudad jardín",-76.539,3.366
5880,"Zona Sur",NA,6,670,168,2,3,4,"Apartamento","ciudad jardín",-76.539,3.366
5898,"Zona Sur",NA,6,335,71,2,2,2,"Apartamento","ciudad jardín",-76.53918,3.35231
5900,"Zona Sur",NA,6,670,230,2,5,5,"Casa","ciudad jardín",-76.53923,3.36381
